dtype,family,maximum,minimum,missing,mode_fraction,model_utility,name,positive_gain_fold_fraction,status,unique_values,univariate_utility,definition,availability,final_selected,final_reason,correlation_clicks,correlation_carts,correlation_orders,duplicate_of,correlation,redundant_with
float32,repeat,1.0,0.0,0,0.9995681043086458,6.379271414886876e-07,repeat_orders_n10_share,0.6666666666666666,capacity,8,0.037517724970179085,Candidate orders recurrence within last 10 observed events: share,observed prefix,False,capacity,0.04498689131412619,0.031059218760251896,0.03950211701781817,,,
float32,repeat,10.0,-1.0,0,0.9995681043086458,0.0,repeat_orders_n10_last_position,0.0,capacity,11,0.02945314515520891,Candidate orders recurrence within last 10 observed events: last_position,observed prefix,False,capacity,0.028410553634735526,0.026288464810514677,0.031209250580968264,,,
float32,repeat,10.0,-1.0,0,0.9995681043086458,2.0935159015512138e-07,repeat_orders_n10_first_position,0.3333333333333333,capacity,11,0.03208313341969813,Candidate orders recurrence within last 10 observed events: first_position,observed prefix,False,capacity,0.028357311134105424,0.028940629132737334,0.03427535594411065,,,
float32,repeat,4.0,0.0,0,0.9999902726195641,,repeat_orders_n10_span,,near_constant,4,0.031048842654141255,Candidate orders recurrence within last 10 observed events: span,observed prefix,False,near_constant,0.0038575900039676007,0.030782791961150857,0.035713743442332066,,,
float32,repeat,42.500205993652344,-1.0,0,0.9995681043086458,2.0031763035574821e-07,repeat_orders_n10_age_hours,0.3333333333333333,capacity,68,0.006299154704255933,Candidate orders recurrence within last 10 observed events: age_hours,observed prefix,False,capacity,0.018787967049848926,0.0046029278092957395,0.0050657994274705305,,,
float32,repeat,2.0,0.0,0,0.9995116855021177,0.0,repeat_orders_n20_count,0.0,redundant,3,0.03792907394204097,Candidate orders recurrence within last 20 observed events: count,observed prefix,False,redundant,0.03833845229549031,0.02972207828777342,0.041964342043599855,,0.9999999999998017,repeat_orders_n50_count
float32,repeat,1.0,0.0,0,0.9995116855021177,0.00039042882810913417,repeat_orders_n20_share,0.6666666666666666,capacity,9,0.03624018643462181,Candidate orders recurrence within last 20 observed events: share,observed prefix,False,capacity,0.04465501874134069,0.029867828301162247,0.03802389345023178,,,
float32,repeat,20.0,-1.0,0,0.9995116855021177,3.613472207440703e-06,repeat_orders_n20_last_position,0.6666666666666666,capacity,21,0.02318650263949524,Candidate orders recurrence within last 20 observed events: last_position,observed prefix,False,capacity,0.022318573335221692,0.019418978073453184,0.025214919806561858,,,
float32,repeat,20.0,-1.0,0,0.9995116855021177,1.2084984045297851e-05,repeat_orders_n20_first_position,0.3333333333333333,capacity,21,0.024869153981604095,Candidate orders recurrence within last 20 observed events: first_position,observed prefix,False,capacity,0.023049227204689885,0.021051214689724897,0.027081444757029394,,,
float32,repeat,6.0,0.0,0,0.999988327143477,,repeat_orders_n20_span,,near_constant,5,0.023771970600865527,Candidate orders recurrence within last 20 observed events: span,observed prefix,False,near_constant,0.011921341696485866,0.022658668096719202,0.0263037266703353,,,
float32,repeat,53.028419494628906,-1.0,0,0.9995116855021177,1.0682612889985794e-05,repeat_orders_n20_age_hours,0.6666666666666666,capacity,84,0.005770878576443887,Candidate orders recurrence within last 20 observed events: age_hours,observed prefix,False,capacity,0.018648107868890422,0.005947931192667969,0.0035361473862574226,,,
float32,repeat,3.0,0.0,0,0.9994961216934202,0.00040113860391743006,repeat_orders_n50_count,0.3333333333333333,retained,4,0.03630129652944021,Candidate orders recurrence within last 50 observed events: count,observed prefix,True,selected,0.03735524110010684,0.02837201956313001,0.04009027758415088,,,
float32,repeat,1.0,0.0,0,0.9994961216934202,2.0840555701220585e-07,repeat_orders_n50_share,0.3333333333333333,capacity,10,0.03593400416515404,Candidate orders recurrence within last 50 observed events: share,observed prefix,False,capacity,0.044264461754472746,0.02961193702927118,0.037706628134875686,,,
float32,repeat,45.0,-1.0,0,0.9994961216934202,1.8313360329781095e-07,repeat_orders_n50_last_position,0.3333333333333333,capacity,27,0.017870550688661495,Candidate orders recurrence within last 50 observed events: last_position,observed prefix,False,capacity,0.01708039491630288,0.014945827959585465,0.01946460468192595,,,
float32,repeat,45.0,-1.0,0,0.9994961216934202,0.0,repeat_orders_n50_first_position,0.0,capacity,29,0.018180029144808083,Candidate orders recurrence within last 50 observed events: first_position,observed prefix,False,capacity,0.01818201304978462,0.015227791332145212,0.019655817400310093,,,
float32,repeat,26.0,0.0,0,0.9999805452391282,,repeat_orders_n50_span,,near_constant,8,0.006555957218450322,Candidate orders recurrence within last 50 observed events: span,observed prefix,False,near_constant,0.009696366145826092,0.005581480002902534,0.006519794338328256,,,
float32,repeat,53.028419494628906,-1.0,0,0.9994961216934202,3.768884470771103e-05,repeat_orders_n50_age_hours,0.6666666666666666,capacity,89,0.005646596152672402,Candidate orders recurrence within last 50 observed events: age_hours,observed prefix,False,capacity,0.018279280068127606,0.0058207052060697245,0.003454094306731206,,,
float32,repeat,2.0,0.0,0,0.9994961216934202,3.728370208792084e-07,repeat_orders_h1_decay,0.3333333333333333,capacity,93,0.0361920797020007,Sum of exponential candidate orders weights with 1h time constant,observed prefix,False,capacity,0.031435602362196356,0.02481835171224626,0.04267168992017865,,,
float32,repeat,2.0,0.0,0,0.9994961216934202,0.00016416762663228813,repeat_orders_h6_decay,0.6666666666666666,capacity,93,0.03864608936637997,Sum of exponential candidate orders weights with 6h time constant,observed prefix,False,capacity,0.033312447438715774,0.028803081373711615,0.044456533683991516,,,
float32,repeat,2.587890386581421,0.0,0,0.9994961216934202,8.202268858287063e-07,repeat_orders_h24_decay,0.6666666666666666,capacity,93,0.03840857482104672,Sum of exponential candidate orders weights with 24h time constant,observed prefix,False,capacity,0.035162948813413274,0.029513393341908296,0.04339710322855484,,,
float32,repeat,2.8558096885681152,0.0,0,0.9994961216934202,0.0,repeat_orders_h72_decay,0.0,capacity,93,0.03752622389362354,Sum of exponential candidate orders weights with 72h time constant,observed prefix,False,capacity,0.03654335298776077,0.02916096751240607,0.04187266390187608,,,
float32,history,6.0,0.0,0,0.017635740730292813,0.001607436549625369,hist_carts_per_click_all,1.0,retained,41031,0.016341276731452515,Historical carts/(1+clicks) over all,fixed historical cutoff and observed prefix,True,selected,-0.04389344379242717,0.003110318140256796,0.0183647281835546,,,
float32,history,5.0,0.0,0,0.4963648779311029,0.00038589502231522246,hist_carts_per_click_h1,1.0,capacity,280,0.009784637527560782,Historical carts/(1+clicks) over h1,fixed historical cutoff and observed prefix,False,capacity,-0.02972270573059695,-0.009799693879536308,-0.006454097984400325,,,
float32,history,8.0,0.0,0,0.27489188016645494,0.0005273327768232421,hist_carts_per_click_h6,1.0,capacity,1777,0.008148341892981265,Historical carts/(1+clicks) over h6,fixed historical cutoff and observed prefix,False,capacity,-0.03433049715571062,-0.0028013271676694796,0.006458156711848932,,,
float32,history,6.0,0.0,0,0.20937213650238418,0.0007327163837359575,hist_carts_per_click_h12,1.0,capacity,3229,0.012003612782243227,Historical carts/(1+clicks) over h12,fixed historical cutoff and observed prefix,False,capacity,-0.03558554049250454,0.0006127511555417051,0.013768722310550435,,,
float32,history,8.5,0.0,0,0.1793320402402274,0.0005753844967917417,hist_carts_per_click_h24,1.0,capacity,4309,0.01241174719683086,Historical carts/(1+clicks) over h24,fixed historical cutoff and observed prefix,False,capacity,-0.037481038559370204,-0.0003047919785949,0.014287009578858948,,,
float32,history,6.0,0.0,0,0.10126981224210282,0.0014585463567515639,hist_carts_per_click_h72,1.0,retained,10348,0.01399629050633059,Historical carts/(1+clicks) over h72,fixed historical cutoff and observed prefix,True,selected,-0.040832640065569414,0.00023946679490590225,0.01640197743550313,,,
float32,history,6.0,0.0,0,0.05013880971882034,0.0007671421075298961,hist_carts_per_click_h168,1.0,retained,21403,0.015519087441794869,Historical carts/(1+clicks) over h168,fixed historical cutoff and observed prefix,True,selected,-0.04224686458006811,-0.000164192004240047,0.01874190563752674,,,
float32,history,6.0,0.0,0,0.026405946931303294,0.0017930417288944305,hist_carts_per_click_h336,1.0,retained,33421,0.015817603561606774,Historical carts/(1+clicks) over h336,fixed historical cutoff and observed prefix,True,selected,-0.04484504494693443,-0.0004845884546434137,0.018646204217533848,,,
float32,history,64.0,0.0,0,0.10516465536863853,0.0013826886551238154,hist_orders_per_click_all,1.0,retained,29102,0.01087748012577933,Historical orders/(1+clicks) over all,fixed historical cutoff and observed prefix,True,selected,-0.011496246025764578,-0.0012480725157815176,0.015589056280780694,,,
float32,history,3.0,0.0,0,0.6788836080021322,0.0002680323130617076,hist_orders_per_click_h1,1.0,capacity,153,0.005254870181205487,Historical orders/(1+clicks) over h1,fixed historical cutoff and observed prefix,False,capacity,-0.02438726121926275,-0.0069293867027170756,-0.0012288800807734824,,,
float32,history,3.0,0.0,0,0.42835881582761526,0.00031626650593693785,hist_orders_per_click_h6,1.0,capacity,1067,0.00623883364303218,Historical orders/(1+clicks) over h6,fixed historical cutoff and observed prefix,False,capacity,-0.029767914534090025,-0.004791732713831654,0.003040870625789469,,,
float32,history,4.0,0.0,0,0.35674778653458183,0.0011880065180734645,hist_orders_per_click_h12,1.0,retained,1988,0.012167204347219757,Historical orders/(1+clicks) over h12,fixed historical cutoff and observed prefix,True,selected,-0.03283091343158866,-0.002097557872056366,0.01375807607073997,,,
float32,history,4.0,0.0,0,0.32867067564439034,0.0015614080952839522,hist_orders_per_click_h24,1.0,retained,2680,0.01338714766917192,Historical orders/(1+clicks) over h24,fixed historical cutoff and observed prefix,True,selected,-0.03323910784529304,-0.0013642779186171647,0.016089922515095778,,,
float32,history,18.0,0.0,0,0.23381509806172218,0.0024791477228272656,hist_orders_per_click_h72,1.0,retained,6672,0.01494014020070145,Historical orders/(1+clicks) over h72,fixed historical cutoff and observed prefix,True,selected,-0.03207899915892693,-0.0016508720384875869,0.0187282977887708,,,
float32,history,26.0,0.0,0,0.1622663240034785,0.0007413297218267112,hist_orders_per_click_h168,1.0,capacity,14262,0.012901031247965213,Historical orders/(1+clicks) over h168,fixed historical cutoff and observed prefix,False,capacity,-0.023668452692164707,-0.0020051002292116532,0.016554426516642077,,,
float32,history,45.0,0.0,0,0.12284514204893651,0.002023104361964796,hist_orders_per_click_h336,1.0,retained,23259,0.011721444046629878,Historical orders/(1+clicks) over h336,fixed historical cutoff and observed prefix,True,selected,-0.014816368910235536,-0.001403745331233162,0.016364472593727294,,,
float32,history,1.0,0.0,0,0.9995895045456049,1.1216553701069306e-05,history_known,0.6666666666666666,capacity,2,0.048503461663722706,history known,fixed historical cutoff and observed prefix,False,capacity,-0.11204865923413039,-0.11411828244526558,-0.005105185011216655,,,
float32,history,533.5540771484375,0.0027644443325698376,0,9.727380435903371e-06,0.00842656968376846,history_last_age_hours,1.0,retained,505215,0.006695379365467,history last age hours,fixed historical cutoff and observed prefix,True,selected,0.010497075687232743,0.015301932766853108,0.0017584866111463226,,,
float32,history,479.9996643066406,0.0,0,0.003274236254725075,0.0032024865514049244,history_lifetime_hours,1.0,retained,126086,0.02601366339995429,history lifetime hours,fixed historical cutoff and observed prefix,True,selected,-0.04647653330552948,-0.042638483882865126,-0.014290774840903011,,,
float32,graph,6504.916015625,0.0,0,0.5904772836484681,0.0008238300242437846,graph_time_all_n1_uniform_sum,1.0,retained,169344,0.0071305717590451935,"sum of time graph affinity from last 1 observed events restricted to all, with uniform weights; missing edges zero",fixed historical cutoff and observed prefix,True,selected,0.03375410464417314,0.01047930791655435,0.0010189481994359582,,,
float32,graph,6504.916015625,0.0,0,0.5904772836484681,,graph_time_all_n1_uniform_max,,duplicate,169344,0.0071305717590451935,"max of time graph affinity from last 1 observed events restricted to all, with uniform weights; missing edges zero",fixed historical cutoff and observed prefix,False,duplicate,0.03375410464417314,0.01047930791655435,0.0010189481994359582,graph_time_all_n1_uniform_sum,,
float32,graph,6504.916015625,0.0,0,0.5904772836484681,,graph_time_all_n1_uniform_mean,,duplicate,169344,0.0071305717590451935,"mean of time graph affinity from last 1 observed events restricted to all, with uniform weights; missing edges zero",fixed historical cutoff and observed prefix,False,duplicate,0.03375410464417314,0.01047930791655435,0.0010189481994359582,graph_time_all_n1_uniform_sum,,
float32,graph,0.0,0.0,0,1.0,,graph_time_all_n1_uniform_std,,constant,1,0.0,"std of time graph affinity from last 1 observed events restricted to all, with uniform weights; missing edges zero",fixed historical cutoff and observed prefix,False,constant,0.0,0.0,0.0,,,
float32,graph,6504.916015625,0.0,0,0.5904772836484681,,graph_time_all_n1_position_sum,,duplicate,169344,0.0071305717590451935,"sum of time graph affinity from last 1 observed events restricted to all, with position weights; missing edges zero",fixed historical cutoff and observed prefix,False,duplicate,0.03375410464417314,0.01047930791655435,0.0010189481994359582,graph_time_all_n1_uniform_sum,,
float32,graph,6504.916015625,0.0,0,0.5904772836484681,,graph_time_all_n1_position_max,,duplicate,169344,0.0071305717590451935,"max of time graph affinity from last 1 observed events restricted to all, with position weights; missing edges zero",fixed historical cutoff and observed prefix,False,duplicate,0.03375410464417314,0.01047930791655435,0.0010189481994359582,graph_time_all_n1_uniform_sum,,
float32,graph,6504.916015625,0.0,0,0.5904772836484681,,graph_time_all_n1_position_mean,,duplicate,169344,0.0071305717590451935,"mean of time graph affinity from last 1 observed events restricted to all, with position weights; missing edges zero",fixed historical cutoff and observed prefix,False,duplicate,0.03375410464417314,0.01047930791655435,0.0010189481994359582,graph_time_all_n1_uniform_sum,,
float32,graph,0.0,0.0,0,1.0,,graph_time_all_n1_position_std,,constant,1,0.0,"std of time graph affinity from last 1 observed events restricted to all, with position weights; missing edges zero",fixed historical cutoff and observed prefix,False,constant,0.0,0.0,0.0,,,
float32,graph,6504.916015625,0.0,0,0.5904772836484681,,graph_time_all_n1_hour_sum,,duplicate,169344,0.0071305717590451935,"sum of time graph affinity from last 1 observed events restricted to all, with hour weights; missing edges zero",fixed historical cutoff and observed prefix,False,duplicate,0.03375410464417314,0.01047930791655435,0.0010189481994359582,graph_time_all_n1_uniform_sum,,
float32,graph,6504.916015625,0.0,0,0.5904772836484681,,graph_time_all_n1_hour_max,,duplicate,169344,0.0071305717590451935,"max of time graph affinity from last 1 observed events restricted to all, with hour weights; missing edges zero",fixed historical cutoff and observed prefix,False,duplicate,0.03375410464417314,0.01047930791655435,0.0010189481994359582,graph_time_all_n1_uniform_sum,,
float32,graph,6504.916015625,0.0,0,0.5904772836484681,,graph_time_all_n1_hour_mean,,duplicate,169344,0.0071305717590451935,"mean of time graph affinity from last 1 observed events restricted to all, with hour weights; missing edges zero",fixed historical cutoff and observed prefix,False,duplicate,0.03375410464417314,0.01047930791655435,0.0010189481994359582,graph_time_all_n1_uniform_sum,,
float32,graph,0.0,0.0,0,1.0,,graph_time_all_n1_hour_std,,constant,1,0.0,"std of time graph affinity from last 1 observed events restricted to all, with hour weights; missing edges zero",fixed historical cutoff and observed prefix,False,constant,0.0,0.0,0.0,,,
float32,graph,6504.916015625,0.0,0,0.5904772836484681,,graph_time_all_n1_six_hours_sum,,duplicate,169344,0.0071305717590451935,"sum of time graph affinity from last 1 observed events restricted to all, with six_hours weights; missing edges zero",fixed historical cutoff and observed prefix,False,duplicate,0.03375410464417314,0.01047930791655435,0.0010189481994359582,graph_time_all_n1_uniform_sum,,
float32,graph,6504.916015625,0.0,0,0.5904772836484681,,graph_time_all_n1_six_hours_max,,duplicate,169344,0.0071305717590451935,"max of time graph affinity from last 1 observed events restricted to all, with six_hours weights; missing edges zero",fixed historical cutoff and observed prefix,False,duplicate,0.03375410464417314,0.01047930791655435,0.0010189481994359582,graph_time_all_n1_uniform_sum,,
float32,graph,6504.916015625,0.0,0,0.5904772836484681,,graph_time_all_n1_six_hours_mean,,duplicate,169344,0.0071305717590451935,"mean of time graph affinity from last 1 observed events restricted to all, with six_hours weights; missing edges zero",fixed historical cutoff and observed prefix,False,duplicate,0.03375410464417314,0.01047930791655435,0.0010189481994359582,graph_time_all_n1_uniform_sum,,
float32,graph,0.0,0.0,0,1.0,,graph_time_all_n1_six_hours_std,,constant,1,0.0,"std of time graph affinity from last 1 observed events restricted to all, with six_hours weights; missing edges zero",fixed historical cutoff and observed prefix,False,constant,0.0,0.0,0.0,,,
float32,graph,15893.3232421875,0.0,0,0.490152972784735,0.0002413823427285941,graph_time_all_n3_uniform_sum,1.0,capacity,222701,0.011110678887560803,"sum of time graph affinity from last 3 observed events restricted to all, with uniform weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.029703818748090412,0.01802136720863924,0.004556478083599982,,,
float32,graph,6504.916015625,0.0,0,0.490152972784735,0.00034661992634701407,graph_time_all_n3_uniform_max,1.0,capacity,201457,0.009343164024121222,"max of time graph affinity from last 3 observed events restricted to all, with uniform weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.03410984113284763,0.014913408139604453,0.0024302624482585374,,,
float32,graph,6504.916015625,0.0,0,0.490152972784735,9.771192598275268e-06,graph_time_all_n3_uniform_mean,0.6666666666666666,capacity,228927,0.007149978355492989,"mean of time graph affinity from last 3 observed events restricted to all, with uniform weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.03273155427135864,0.011464995588666435,0.0007288737529286576,,,
float32,graph,3252.4580078125,0.0,0,0.7515685400952894,4.537240721168172e-05,graph_time_all_n3_uniform_std,1.0,capacity,116398,0.009847788786050945,"std of time graph affinity from last 3 observed events restricted to all, with uniform weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.02357260452245995,0.016536091753175733,0.004216168013087051,,,
float32,graph,12102.537109375,0.0,0,0.490152972784735,9.910424539528285e-05,graph_time_all_n3_position_sum,1.0,capacity,230229,0.010447786825021916,"sum of time graph affinity from last 3 observed events restricted to all, with position weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.03176286746167934,0.01679472119539605,0.003721806200391945,,,
float32,graph,6504.916015625,0.0,0,0.490152972784735,0.00010340915982532306,graph_time_all_n3_position_max,1.0,capacity,216575,0.008922320684546218,"max of time graph affinity from last 3 observed events restricted to all, with position weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.03501141303859971,0.014139096675158983,0.0019657506302309213,,,
float32,graph,6504.916015625,0.0,0,0.490152972784735,9.1328799465504e-05,graph_time_all_n3_position_mean,1.0,capacity,233296,0.007276724760058224,"mean of time graph affinity from last 3 observed events restricted to all, with position weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.033335294910743433,0.011575556839584706,0.0007842136951807817,,,
float32,graph,3227.14501953125,0.0,0,0.7345689700455047,0.0001666520857384727,graph_time_all_n3_position_std,1.0,capacity,118807,0.009861729988360967,"std of time graph affinity from last 3 observed events restricted to all, with position weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.023638739837305026,0.016585598684133004,0.004203627332317607,,,
float32,graph,15764.037109375,0.0,0,0.490152972784735,5.863518371360352e-05,graph_time_all_n3_hour_sum,1.0,capacity,234444,0.011669521952912145,"sum of time graph affinity from last 3 observed events restricted to all, with hour weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.031319349547396284,0.01874223055652168,0.00485819638536002,,,
float32,graph,6504.916015625,0.0,0,0.490152972784735,2.9243901647730424e-05,graph_time_all_n3_hour_max,0.6666666666666666,capacity,222649,0.00959032278171655,"max of time graph affinity from last 3 observed events restricted to all, with hour weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.03530362536646085,0.015206310771416577,0.002496778356075817,,,
float32,graph,6504.91650390625,0.0,0,0.490152972784735,0.0001759246471988457,graph_time_all_n3_hour_mean,1.0,capacity,236562,0.0072050937058069624,"mean of time graph affinity from last 3 observed events restricted to all, with hour weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.03313316409147217,0.011552742907540317,0.0007099240406627518,,,
float32,graph,3252.449951171875,0.0,0,0.7467807234447378,0.00016757553032212524,graph_time_all_n3_hour_std,1.0,capacity,121376,0.010252363520015979,"std of time graph affinity from last 3 observed events restricted to all, with hour weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.024729492854644732,0.01706424014877419,0.004433570316532082,,,
float32,graph,15871.625,0.0,0,0.490152972784735,0.00010591797622208036,graph_time_all_n3_six_hours_sum,1.0,capacity,234058,0.011403387438799387,"sum of time graph affinity from last 3 observed events restricted to all, with six_hours weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.030515718848953682,0.018413365476084707,0.004713009851797677,,,
float32,graph,6504.916015625,0.0,0,0.490152972784735,4.3499278201371545e-05,graph_time_all_n3_six_hours_max,1.0,capacity,222110,0.009507912799955102,"max of time graph affinity from last 3 observed events restricted to all, with six_hours weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.034822291600195954,0.015139919169940714,0.00247284648158882,,,
float32,graph,6504.916015625,0.0,0,0.490152972784735,9.262268694243106e-05,graph_time_all_n3_six_hours_mean,1.0,capacity,236724,0.007221547140248397,"mean of time graph affinity from last 3 observed events restricted to all, with six_hours weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.03300420519830284,0.011604650568669526,0.0007328857496954259,,,
float32,graph,3252.457763671875,0.0,0,0.7437282714639513,3.523020911670112e-05,graph_time_all_n3_six_hours_std,1.0,capacity,122496,0.009985209299573314,"std of time graph affinity from last 3 observed events restricted to all, with six_hours weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.023879297023819558,0.01662913648229732,0.004347564420836938,,,
float32,graph,24666.578125,0.0,0,0.4616517481075381,7.966116625149747e-05,graph_time_all_n5_uniform_sum,1.0,capacity,236182,0.014948376713269892,"sum of time graph affinity from last 5 observed events restricted to all, with uniform weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.027520371962488202,0.023014212058765526,0.00882012649898569,,,
float32,graph,6504.916015625,0.0,0,0.4616517481075381,6.855976386485581e-05,graph_time_all_n5_uniform_max,1.0,capacity,209676,0.010614901747948203,"max of time graph affinity from last 5 observed events restricted to all, with uniform weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.03267383886500284,0.016509341935445655,0.003991192134690372,,,
float32,graph,6504.916015625,0.0,0,0.4616517481075381,3.118135636055653e-05,graph_time_all_n5_uniform_mean,1.0,capacity,244202,0.007354572329091903,"mean of time graph affinity from last 5 observed events restricted to all, with uniform weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.032586383232808935,0.011660133657101977,0.0009964898478006944,,,
float32,graph,3252.4580078125,0.0,0,0.7184351368545153,9.588418955213914e-05,graph_time_all_n5_uniform_std,0.6666666666666666,capacity,134338,0.010780054393176641,"std of time graph affinity from last 5 observed events restricted to all, with uniform weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.0218449727124249,0.017984618889950642,0.005333619091581599,,,
float32,graph,15942.8515625,0.0,0,0.4616517481075381,6.588321771510527e-05,graph_time_all_n5_position_sum,1.0,capacity,244993,0.013130786397778687,"sum of time graph affinity from last 5 observed events restricted to all, with position weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.030808810882984344,0.020428803517064845,0.006535440423934665,,,
float32,graph,6504.916015625,0.0,0,0.4616517481075381,0.00012852216330389447,graph_time_all_n5_position_max,1.0,capacity,230338,0.009614770746652188,"max of time graph affinity from last 5 observed events restricted to all, with position weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.034552825435603486,0.015078985296346215,0.0027263210236466258,,,
float32,graph,6504.916015625,0.0,0,0.4616517481075381,0.000138585727506808,graph_time_all_n5_position_mean,1.0,capacity,248008,0.007474309051472479,"mean of time graph affinity from last 5 observed events restricted to all, with position weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.033311073270903435,0.011817782853058796,0.0009964447807741608,,,
float32,graph,3204.22900390625,0.0,0,0.7043343261746299,0.00031801184081216484,graph_time_all_n5_position_std,1.0,capacity,136260,0.010952572091492519,"std of time graph affinity from last 5 observed events restricted to all, with position weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.022274077675539128,0.01841985234793235,0.005332014365931501,,,
float32,graph,24458.78515625,0.0,0,0.4616517481075381,3.915662937004874e-05,graph_time_all_n5_hour_sum,1.0,capacity,249253,0.0156387694459223,"sum of time graph affinity from last 5 observed events restricted to all, with hour weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.0295713590524183,0.024006466591453755,0.009132822605407235,,,
float32,graph,6504.916015625,0.0,0,0.4616517481075381,9.487484083924586e-05,graph_time_all_n5_hour_max,1.0,capacity,237393,0.01080583322568084,"max of time graph affinity from last 5 observed events restricted to all, with hour weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.03423804861326331,0.01682724544692036,0.0038897578837973324,,,
float32,graph,6504.91650390625,0.0,0,0.4616517481075381,0.00017440799026901684,graph_time_all_n5_hour_mean,1.0,capacity,251571,0.007471713527852743,"mean of time graph affinity from last 5 observed events restricted to all, with hour weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.0330508425810384,0.012040496627942553,0.0009241338022768944,,,
float32,graph,3252.449951171875,0.0,0,0.714361309927959,3.267284950063839e-05,graph_time_all_n5_hour_std,1.0,capacity,138668,0.011262514872126785,"std of time graph affinity from last 5 observed events restricted to all, with hour weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.0230773744558273,0.018630915480606997,0.005609171303936593,,,
float32,graph,24631.720703125,0.0,0,0.4616517481075381,0.00011011924909243284,graph_time_all_n5_six_hours_sum,0.6666666666666666,capacity,248923,0.015377022537637649,"sum of time graph affinity from last 5 observed events restricted to all, with six_hours weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.028607984229548543,0.023584729320052292,0.00906800886444518,,,
float32,graph,6504.916015625,0.0,0,0.4616517481075381,3.1900959618796416e-05,graph_time_all_n5_six_hours_max,0.6666666666666666,capacity,236868,0.01080849929211439,"max of time graph affinity from last 5 observed events restricted to all, with six_hours weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.03358637224664156,0.016803113413857543,0.004014880072154951,,,
float32,graph,6504.916015625,0.0,0,0.4616517481075381,7.449676225810998e-05,graph_time_all_n5_six_hours_mean,1.0,capacity,251819,0.007505896586333301,"mean of time graph affinity from last 5 observed events restricted to all, with six_hours weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.03298206380076702,0.012057652186126727,0.0009839909173643016,,,
float32,graph,3252.457763671875,0.0,0,0.7108361072579876,1.1194124818714275e-05,graph_time_all_n5_six_hours_std,0.6666666666666666,capacity,140036,0.010963353822109258,"std of time graph affinity from last 5 observed events restricted to all, with six_hours weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.022248265535715905,0.01815900730592801,0.005484708461265442,,,
float32,graph,34551.48046875,0.0,0,0.43625939421765597,0.000125139906889979,graph_time_all_n10_uniform_sum,1.0,capacity,247855,0.019603895207367113,"sum of time graph affinity from last 10 observed events restricted to all, with uniform weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.025384991097082175,0.02886841219568116,0.014008120731590913,,,
float32,graph,6504.916015625,0.0,0,0.43625939421765597,4.6152105017164006e-05,graph_time_all_n10_uniform_max,1.0,capacity,216741,0.012724157734213029,"max of time graph affinity from last 10 observed events restricted to all, with uniform weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.03184041119126093,0.01928764367595078,0.006256372520502834,,,
float32,graph,6504.916015625,0.0,0,0.43625939421765597,9.269861161575442e-05,graph_time_all_n10_uniform_mean,1.0,capacity,256813,0.007181793680335589,"mean of time graph affinity from last 10 observed events restricted to all, with uniform weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.03268607574944544,0.011559768482084887,0.0007420926012759642,,,
